"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","dt","switch","pid"
"1",1.030239,0.4253,0.5498,0.8938,-0.0827,0.2196,0.904,0.2965,-0.4453,1.2081,0.48203857,0.457940254,0.20301903798675,NA,1,0
"2",1.03187,0.4233,0.5852,0.8004,-0.0827,0.2196,0.904,0.2965,-0.4453,1.2081,0.36228209,0.46964005,0.207875268709175,0.00163100000000016,0,1
"3",1.032804,0.3373,0.5963,0.7423,-0.0827,0.2196,0.904,0.2965,-0.4453,1.2081,0.22035427,0.474137391,0.205770364406227,0.00093399999999999,0,1
"4",1.734559,0.2346,0.3955,0.8794,-0.7438,-0.0335,0.0833,-0.0297,-0.0261,0.6784,0.18480177,0.507331509,0.290996002893741,0.701755,0,1
"5",1.754822,0.2014,0.3999,0.8955,-0.7438,-0.0335,0.0833,-0.0297,-0.0261,0.6784,0.20240222,0.575008872,0.286311623244922,0.0202630000000001,0,1
"6",1.772679,0.2014,0.3999,0.8955,-0.7438,-0.0335,0.0833,-0.0836,-0.1921,1.0038,0.20240222,0.642866359,0.268018149953024,0.0178569999999998,0,1
"7",1.77931,0.1154,0.4794,0.8869,-0.7438,-0.0335,0.0833,-0.0836,-0.1921,1.0038,0.22973313,0.711258803,0.227301208578994,0.00663100000000005,0,1
"8",1.907363,0.5844,0.7913,1.2687,-1.6482,0.6831,0.0566,0.155,0.0032,1.6662,1.77727874,1.935162912,0.238678201632358,0.128053,0,1
"9",1.909909,0.6206,0.7864,1.2595,-1.6482,0.6831,0.0566,0.155,0.0032,1.6662,1.78990957,2.009813377,0.294113600787891,0.00254600000000016,0,1
"10",1.913012,0.6656,0.7879,1.2414,-1.6482,0.6831,0.0566,0.155,0.0032,1.6662,1.80488373,2.083200759,0.323260421861343,0.00310299999999986,0,1
"11",1.91371,0.6656,0.7879,1.2414,-1.6482,0.6831,0.0566,1.1895,0.0025,2.661,1.80488373,2.155090725,0.334239886753086,0.000698000000000087,0,1
"12",1.915165,0.712,0.7844,1.2243,-1.6482,0.6831,0.0566,1.1895,0.0025,2.661,1.82113785,2.214541965,0.317480079735608,0.00145499999999998,0,1
"13",1.918348,0.7623,0.7791,1.1998,-1.6482,0.6831,0.0566,1.1895,0.0025,2.661,1.82761814,2.322041679,0.349822618255667,0.00318299999999994,0,1
"14",1.92038,0.8156,0.7752,1.1637,-1.6482,0.6831,0.0566,1.1895,0.0025,2.661,1.82033609,2.475109883,0.434160885746398,0.00203200000000003,0,1
"15",1.954677,1.0877,0.8869,0.9598,-1.6482,0.6831,0.0566,1.1895,0.0025,2.661,2.09089894,2.631103653,0.452611372194322,0.034297,0,1
"16",1.972997,1.0877,0.8869,0.9598,-1.6482,0.6831,0.0566,2.449,-0.1109,2.7789,2.09089894,2.760041138,0.46510446855167,0.0183199999999999,0,1
"17",2.004019,1.0107,0.8993,1.2221,-1.6482,0.6831,0.0566,2.449,-0.1109,2.7789,2.52378339,2.888978623,0.436855940033377,0.0310220000000001,0,1
"18",2.006363,1.0107,0.8993,1.2221,-2.94,2.2712,3.7989,2.449,-0.1109,2.7789,2.52378339,2.957660345,0.426938632856586,0.0023439999999999,0,1
"19",2.007395,1.0107,0.8993,1.2221,-3.4089,1.7989,4.2068,2.449,-0.1109,2.7789,2.52378339,3.027422846,0.404575926812744,0.00103199999999992,0,1
"20",2.03289,1.0107,0.8993,1.2221,-3.4089,1.7989,4.2068,2.6896,0.1905,1.2241,2.52378339,3.118707212,0.380584659756626,0.0254950000000003,0,1
"21",2.033685,0.9318,0.9292,1.2115,-3.4089,1.7989,4.2068,2.6896,0.1905,1.2241,2.39939613,3.209991578,0.327857093500818,0.000795000000000101,0,1
"22",2.037553,1.0811,0.9287,1.2903,-3.4089,1.7989,4.2068,2.6896,0.1905,1.2241,2.89613499,3.340820534,0.207333535731382,0.00386799999999976,0,1
"23",2.074786,1.2835,1.0005,1.2377,4.7511,3.6595,3.606,2.6896,0.1905,1.2241,3.38027379,3.501435671,0.217677120051996,0.0372330000000001,0,1
"24",2.113861,1.2835,1.0005,1.2377,4.7511,3.6595,3.606,3.9241,-0.2225,0.6908,3.38027379,3.513202838,0.213540856179402,0.039075,0,1
"25",2.115153,1.2874,1.0108,1.1539,4.7511,3.6595,3.606,3.9241,-0.2225,0.6908,3.21060061,3.463595261,0.291312182227514,0.00129199999999985,0,1
"26",2.123371,1.273,0.9822,1.1984,4.7511,3.6595,3.606,3.9241,-0.2225,0.6908,3.2214084,3.430955002,0.337442355899548,0.00821800000000028,0,1
"27",2.143462,1.3436,0.9328,1.2495,4.7511,3.6595,3.606,3.9241,-0.2225,0.6908,3.43662705,3.34489226,0.477505182676198,0.0200909999999999,0,1
"28",2.144206,1.3436,0.9328,1.2495,5.4803,3.0132,6.7222,3.9241,-0.2225,0.6908,3.43662705,3.206109248,0.626359976717081,0.000744000000000078,0,1
"29",2.174154,1.4707,0.9088,1.2324,5.4803,3.0132,6.7222,3.9241,-0.2225,0.6908,3.70768569,3.01312964,0.816015951771002,0.0299480000000001,0,1
"30",2.174954,1.4707,0.9088,1.2324,5.4803,3.0132,6.7222,4.4648,-1.2485,0.0559,3.70768569,2.793044168,0.900314125964447,0.000799999999999912,0,1
"31",2.190116,1.5866,0.849,1.1526,5.4803,3.0132,6.7222,4.4648,-1.2485,0.0559,3.76658732,2.572958696,0.920657304791191,0.0151620000000001,0,1
"32",2.214208,1.5866,0.849,1.1526,6.4687,1.8346,8.0417,4.4648,-1.2485,0.0559,3.76658732,2.306492193,0.922414928285964,0.024092,0,1
"33",2.215059,1.6524,0.7717,0.9859,6.4687,1.8346,8.0417,4.4648,-1.2485,0.0559,3.49794546,2.04002569,0.834446629572023,0.000850999999999935,0,1
"34",2.215704,1.5524,0.6945,0.8899,6.4687,1.8346,8.0417,4.4648,-1.2485,0.0559,2.88419802,1.75639199,0.762797034667961,0.000645000000000007,0,1
"35",2.234061,1.5524,0.6945,0.8899,6.4687,1.8346,8.0417,4.5394,-1.9281,-1.1238,2.88419802,1.489510974,0.790725852565918,0.018357,0,1
"36",2.253603,1.4155,0.5948,0.8963,6.4687,1.8346,8.0417,4.5394,-1.9281,-1.1238,2.36078098,1.21633885,0.724454181634023,0.0195419999999999,0,1
"37",2.255982,1.3794,0.4936,0.8381,6.4687,1.8346,8.0417,4.5394,-1.9281,-1.1238,2.04879693,0.99550843,0.671474225754643,0.00237899999999991,0,1
"38",2.284307,1.2701,0.3936,0.734,6.4687,1.8346,8.0417,4.5394,-1.9281,-1.1238,1.50683097,0.805876415,0.60549166525276,0.0283250000000002,0,1
"39",2.284817,1.2701,0.3936,0.734,8.8796,-0.841,9.1287,4.5394,-1.9281,-1.1238,1.50683097,0.690617857,0.565623486159787,0.000509999999999788,0,1
"40",2.285226,1.2701,0.3936,0.734,9.5791,-1.3657,11.6955,4.5394,-1.9281,-1.1238,1.50683097,0.575359299,0.493678549447363,0.000409000000000326,0,1
"41",2.314919,1.1254,0.2943,0.7408,9.5791,-1.3657,11.6955,4.5394,-1.9281,-1.1238,1.10192229,0.46514509,0.370207718127603,0.029693,0,1
"42",2.865889,0.0046,0.2853,0.4399,1.0682,-5.3171,2.999,-1.7463,-2.6464,3.6846,0.52507074,0.543618429,0.267273129517616,0.55097,0,1
"43",2.894404,0.1334,0.3068,0.4885,1.0682,-5.3171,2.999,-1.7463,-2.6464,3.6846,0.44944595,0.612547668,0.340743691409836,0.0285150000000001,0,1
"44",2.89695,0.1334,0.3068,0.4885,1.0682,-5.3171,2.999,-2.5769,-2.1536,3.4902,0.44944595,0.675512814,0.364596697181071,0.00254599999999972,0,1
"45",2.909889,0.2158,0.3664,0.4651,1.0682,-5.3171,2.999,-2.5769,-2.1536,3.4902,0.40286339,0.831473617,0.545727328948554,0.0129390000000003,0,1
"46",2.916508,0.2158,0.3664,0.4651,2.7344,-5.8453,4.4533,-2.5769,-2.1536,3.4902,0.40286339,0.992092676,0.634680043761831,0.00661899999999971,0,1
"47",2.949628,0.0657,0.3855,0.4543,2.7344,-5.8453,4.4533,-2.5769,-2.1536,3.4902,0.44068477,1.270430274,0.90171067053762,0.0331200000000003,0,1
"48",2.951542,-0.0223,0.3537,0.6657,2.7344,-5.8453,4.4533,-2.5769,-2.1536,3.4902,0.23124253,1.601362634,1.13931786921706,0.00191399999999975,0,1
"49",2.95973,0.2063,0.4403,1.1062,2.7344,-5.8453,4.4533,-2.5769,-2.1536,3.4902,0.66010222,1.953239218,1.2103114823983,0.00818800000000008,0,1
"50",2.976759,0.2063,0.4403,1.1062,2.7344,-5.8453,4.4533,-3.4215,-1.4479,3.419,0.66010222,2.321077689,1.32697805827775,0.017029,0,1
"51",2.989112,0.3204,0.6461,1.2224,2.7344,-5.8453,4.4533,-3.4215,-1.4479,3.419,1.21436313,2.68891616,1.32522057006587,0.0123530000000001,0,1
"52",2.99061,0.3204,0.6461,1.2224,1.8508,-4.8104,6.5918,-3.4215,-1.4479,3.419,1.21436313,2.999854578,1.30543416731651,0.00149800000000022,0,1
"53",3.026989,0.297,0.728,1.1229,1.8508,-4.8104,6.5918,-3.4215,-1.4479,3.419,1.07909741,3.310792996,1.19885642472103,0.0363789999999997,0,1
"54",3.028092,0.5358,0.7297,1.4105,1.8508,-4.8104,6.5918,-3.4215,-1.4479,3.419,2.00905398,3.635257986,0.938565483430041,0.00110300000000008,0,1
"55",3.037024,0.5358,0.7297,1.4105,1.8508,-4.8104,6.5918,-3.1209,-1.0892,3.8785,2.00905398,3.810117509,0.744821239919746,0.00893200000000016,0,1
"56",3.038449,0.5362,0.8658,1.7173,1.8508,-4.8104,6.5918,-3.1209,-1.0892,3.8785,3.18623937,4.014935405,0.393073446691582,0.00142499999999979,0,1
"57",3.058084,0.5079,0.959,1.8364,1.8508,-4.8104,6.5918,-3.1209,-1.0892,3.8785,3.75000837,4.195661909,0.385111830379948,0.0196350000000001,0,1
"58",3.059704,0.5079,0.959,1.8364,0.6144,-3.2264,10.0057,-3.1209,-1.0892,3.8785,3.75000837,4.320011513,0.424017483459833,0.00161999999999995,0,1
"59",3.093056,0.6934,1.0944,1.8601,0.6144,-3.2264,10.0057,-3.1209,-1.0892,3.8785,4.33848693,4.384969441,0.373772196065691,0.0333519999999998,0,1
"60",3.099427,0.6934,1.0944,1.8601,0.6144,-3.2264,10.0057,-2.0819,0.1992,4.1234,4.33848693,4.391079513,0.373427165198393,0.00637100000000013,0,1
"61",3.110299,1.0117,1.0799,1.7129,0.6144,-3.2264,10.0057,-2.0819,0.1992,4.1234,4.32374731,4.318142378,0.448520281404322,0.010872,0,1
"62",3.12712,1.0117,1.0799,1.7129,1.8004,0.4839,13.7824,-2.0819,0.1992,4.1234,4.32374731,4.214421816,0.554489054083176,0.0168210000000002,0,1
"63",3.128249,1.0117,1.0799,1.7129,0.1271,1.6125,12.6551,-2.0819,0.1992,4.1234,4.32374731,4.110701254,0.624371053732738,0.00112899999999971,0,1
"64",3.128881,0.9562,1.0986,1.5609,0.1271,1.6125,12.6551,-2.0819,0.1992,4.1234,3.75764921,4.029900309,0.645657099029774,0.000631999999999966,0,1
"65",3.153506,0.8357,1.1393,1.6914,0.1271,1.6125,12.6551,-2.0819,0.1992,4.1234,4.05723294,3.915760758,0.784988004788294,0.0246250000000003,0,1
"66",3.159643,0.9797,1.0704,1.9204,0.1271,1.6125,12.6551,-2.0819,0.1992,4.1234,4.99350441,3.771662834,0.882352764390904,0.00613699999999984,0,1
"67",3.177741,0.9797,1.0704,1.9204,0.1271,1.6125,12.6551,-1.3421,2.2554,3.7024,4.99350441,3.54951207,0.817845638156715,0.0180980000000002,0,1
"68",3.198507,1.1598,1.0419,1.664,0.1271,1.6125,12.6551,-1.3421,2.2554,3.7024,4.39958765,3.327361306,0.670468321810729,0.0207660000000001,0,1
"69",3.199624,1.1598,1.0419,1.664,3.0153,5.4765,12.2804,-1.3421,2.2554,3.7024,4.39958765,3.190153305,0.557547453668209,0.00111699999999981,0,1
"70",3.227396,1.3573,0.993,1.2573,3.0153,5.4765,12.2804,-1.3421,2.2554,3.7024,3.60911558,2.980868921,0.431716706875021,0.0277720000000001,0,1
"71",3.228822,1.383,1.013,1.0713,3.0153,5.4765,12.2804,-1.3421,2.2554,3.7024,3.28654169,2.793756054,0.524654745068736,0.00142599999999993,0,1
"72",3.239219,1.383,1.013,1.0713,3.0153,5.4765,12.2804,0.2318,2.4719,3.5129,3.28654169,2.638900576,0.58778038466919,0.0103969999999998,0,1
"73",3.249324,1.5233,0.9341,1.0596,3.0153,5.4765,12.2804,0.2318,2.4719,3.5129,3.51573786,2.422524365,0.708705332946278,0.0101050000000003,0,1
"74",3.267667,1.3624,0.8595,0.9063,3.0153,5.4765,12.2804,0.2318,2.4719,3.5129,2.6162537,2.183228537,0.702532329665015,0.0183429999999998,0,1
"75",3.269099,1.3624,0.8595,0.9063,5.0099,5.9006,10.6222,0.2318,2.4719,3.5129,2.6162537,2.033881125,0.756891286184718,0.00143200000000032,0,1
"76",3.29313,1.3901,0.707,1.0676,5.0099,5.9006,10.6222,0.2318,2.4719,3.5129,2.77199677,1.894676573,0.765839638037077,0.0240309999999999,0,1
"77",3.298731,1.3901,0.707,1.0676,5.0099,5.9006,10.6222,0.4606,2.929,2.776,2.77199677,1.728835018,0.733634647905341,0.00560099999999997,0,1
"78",3.310835,1.5074,0.5842,1.1018,5.0099,5.9006,10.6222,0.4606,2.929,2.776,3.02750764,1.540684411,0.675327608976005,0.0121039999999999,0,1
"79",3.33903,1.5226,0.5068,0.7291,5.0099,5.9006,10.6222,0.4606,2.929,2.776,2.30674381,1.326982717,0.454609823224818,0.0281950000000002,0,1
"80",3.340451,1.4179,0.4405,0.5775,5.0099,5.9006,10.6222,0.4606,2.929,2.776,1.73798691,1.153040331,0.361267368838635,0.00142099999999967,0,1
"81",3.341237,1.4179,0.4405,0.5775,8.0922,5.1897,3.5103,0.4606,2.929,2.776,1.73798691,1.035973635,0.339687234804105,0.000786000000000175,0,1
"82",3.360376,1.1009,0.4114,0.7359,8.0922,5.1897,3.5103,0.4606,2.929,2.776,1.12277958,0.915606398,0.269246530832821,0.019139,0,1
"83",3.378853,1.1009,0.4114,0.7359,8.0922,5.1897,3.5103,1.2514,2.5377,2.1227,1.12277958,0.860195282,0.278724189590245,0.0184769999999999,0,1
"84",3.40829,1.1009,0.4114,0.7359,9.039,1.6746,1.3428,1.2514,2.5377,2.1227,1.12277958,0.804784166,0.275785352264404,0.0294370000000002,0,1
"85",3.410485,1.0503,0.372,0.8847,9.039,1.6746,1.3428,1.2514,2.5377,2.1227,1.22420818,0.74901609,0.260287286466982,0.00219499999999995,0,1
"86",3.411286,1.076,0.3821,0.7809,9.039,1.6746,1.3428,1.2514,2.5377,2.1227,1.11358122,0.683105154,0.20393919802748,0.000801000000000052,0,1
"87",5.365036,0.2337,0.4185,0.773,-0.4857,-0.13,-0.1426,0.1169,-0.2581,0.8048,0.02728694,0.557858022,0.503859219107125,1.95375,1,0
"88",5.366646,0.2447,0.454,0.7628,-0.4857,-0.13,-0.1426,0.1169,-0.2581,0.8048,0.0478579299999999,0.815452456,0.7833946203913,0.00161000000000033,0,2
"89",5.415241,0.2447,0.454,0.7628,-1.9776,-0.2422,0.221,0.1169,-0.2581,0.8048,0.0478579299999999,1.236476072,1.29156818518463,0.0485949999999997,0,2
"90",5.416814,0.2141,0.5138,0.8131,-1.9776,-0.2422,0.221,0.1169,-0.2581,0.8048,0.17096086,1.657499688,1.52600017838006,0.0015729999999996,0,2
"91",5.417452,0.1836,0.5798,0.9625,-1.9776,-0.2422,0.221,0.1169,-0.2581,0.8048,0.49628325,2.087155604,1.65993518673028,0.000638000000000361,0,2
"92",5.418487,0.1836,0.5798,0.9625,-2.3752,0.1141,0.3303,0.1169,-0.2581,0.8048,0.49628325,2.403395616,1.62402827828409,0.0010349999999999,0,2
"93",5.426009,0.2077,0.6525,1.071,-2.3752,0.1141,0.3303,0.1169,-0.2581,0.8048,0.81593654,2.682702631,1.49461738582879,0.00752199999999981,0,2
"94",5.44523,0.2077,0.6525,1.071,-2.3752,0.1141,0.3303,0.2826,-0.0891,1.7266,0.81593654,2.930044317,1.3489238752462,0.0192209999999999,0,2
"95",5.454127,0.2627,0.7798,1.2054,-2.3752,0.1141,0.3303,0.2826,-0.0891,1.7266,1.33008849,3.177386003,1.12665842299273,0.00889700000000015,0,2
"96",5.485667,0.2627,0.7798,1.2054,-3.8768,1.6929,1.7107,0.2826,-0.0891,1.7266,1.33008849,3.373312494,0.921375150799871,0.0315400000000006,0,2
"97",5.486992,0.4402,0.959,1.5132,-3.8768,1.6929,1.7107,0.2826,-0.0891,1.7266,2.60323128,3.513706663,0.639201049590882,0.00132499999999958,0,2
"98",5.487529,0.7392,1.0521,1.8452,-3.8768,1.6929,1.7107,0.2826,-0.0891,1.7266,4.25809409,3.506022532,0.651702062697533,0.000537000000000454,0,2
"99",5.506406,0.7392,1.0521,1.8452,-3.8768,1.6929,1.7107,1.3755,0.1041,2.5507,4.25809409,3.379226457,0.611209892156876,0.0188769999999998,0,2
"100",5.553862,0.944,1.0809,1.7911,-3.8768,1.6929,1.7107,1.3755,0.1041,2.5507,4.46752002,3.330955027,0.550093489812143,0.0474559999999995,0,2
"101",5.555429,0.9992,1.1983,1.4228,-3.8768,1.6929,1.7107,1.3755,0.1041,2.5507,3.65868337,3.261741004,0.419159636078798,0.00156700000000054,0,2
"102",5.556035,1.0418,1.255,1.1954,-3.8768,1.6929,1.7107,1.3755,0.1041,2.5507,3.2893534,3.288032988,0.45365128671142,0.00060599999999944,0,2
"103",5.556616,1.0418,1.255,1.1954,-1.7763,5.0288,7.5428,1.3755,0.1041,2.5507,3.2893534,3.310156533,0.459084870536954,0.000581000000000387,0,2
"104",5.565591,1.0418,1.255,1.1954,-1.7763,5.0288,7.5428,3.7344,1.5165,2.0626,3.2893534,3.35274543,0.476369824671965,0.0089750000000004,0,2
"105",5.626315,1.0418,1.255,1.1954,3.785,6.7292,7.465,3.7344,1.5165,2.0626,3.2893534,3.395334327,0.488944580964058,0.0607239999999996,0,2
"106",5.627701,1.0672,1.2047,0.9715,3.785,6.7292,7.465,3.7344,1.5165,2.0626,2.73403018,3.437923224,0.497166670789877,0.00138600000000011,0,2
"107",5.628272,1.1276,1.2225,0.7486,3.785,6.7292,7.465,3.7344,1.5165,2.0626,2.52638997,3.612435304,0.527964376819388,0.000570999999999877,0,2
"108",5.628818,1.1278,1.2973,0.9139,3.785,6.7292,7.465,3.7344,1.5165,2.0626,2.99013334,3.743304137,0.366291682553281,0.000545999999999935,0,2
"109",5.62941,1.2623,1.2575,1.1835,3.785,6.7292,7.465,3.7344,1.5165,2.0626,3.77537979,3.694466493,0.489653903612137,0.000592000000000148,0,2
"110",5.646287,1.2623,1.2575,1.1835,3.785,6.7292,7.465,4.507,0.7688,1.2278,3.77537979,3.567104204,0.615688069733824,0.016877,0,2
"111",5.654107,1.3945,1.1964,1.16,3.785,6.7292,7.465,4.507,0.7688,1.2278,3.92160321,3.385453786,0.790548188154754,0.00781999999999972,0,2
"112",5.692087,1.3585,1.1584,1.0598,3.785,6.7292,7.465,4.507,0.7688,1.2278,3.51058885,3.190314951,0.879352748314313,0.0379800000000001,0,2
"113",5.693702,1.3964,1.1179,1.147,3.785,6.7292,7.465,4.507,0.7688,1.2278,3.71524237,3.041165304,0.943167363029039,0.00161500000000014,0,2
"114",5.696087,1.3964,1.1179,1.147,5.0216,6.0552,4.2281,4.507,0.7688,1.2278,3.71524237,2.869724941,0.962638940064095,0.0023850000000003,0,2
"115",5.706469,1.3964,1.1179,1.147,5.0216,6.0552,4.2281,5.1692,-0.771,0.5007,3.71524237,2.699731521,0.946702712209291,0.0103819999999999,0,2
"116",5.75264,1.5819,1.0191,1.3184,5.0216,6.0552,4.2281,5.1692,-0.771,0.5007,4.47915098,2.529574909,0.895426096714535,0.0461710000000002,0,2
"117",5.754322,1.571,0.8443,1.2059,5.0216,6.0552,4.2281,5.1692,-0.771,0.5007,3.8350783,2.280724737,0.585607089512605,0.00168199999999974,0,2
"118",5.755015,1.3855,0.6837,0.9564,5.0216,6.0552,4.2281,5.1692,-0.771,0.5007,2.5017569,2.093049537,0.216570982976244,0.000693000000000055,0,2
"119",5.784012,1.4507,0.4422,0.7178,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,2.01530817,1.791808369,0.221940787191394,0.0289969999999995,0,2
"120",5.787495,1.4668,0.4275,0.6924,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,2.01367625,1.72213642,0.251387776023827,0.00348300000000012,0,2
"121",5.788825,1.4747,0.4129,0.6674,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.99064926,1.643760149,0.271747803419163,0.00133000000000028,0,2
"122",5.791247,1.4762,0.4031,0.6455,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.9583263,1.559779948,0.282198934370472,0.00242200000000015,0,2
"123",5.794464,1.4673,0.3943,0.6205,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.89346203,1.473431732,0.278785483808838,0.00321699999999936,0,2
"124",5.79608,1.4502,0.3747,0.5956,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.79821949,1.387533618,0.267074613879451,0.00161600000000028,0,2
"125",5.798762,1.4365,0.3655,0.5687,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.72054219,1.305268062,0.252837138125677,0.00268200000000007,0,2
"126",5.801318,1.4121,0.3528,0.5418,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.61204149,1.225276011,0.232582726335744,0.00255600000000022,0,2
"127",5.80386,1.3881,0.3381,0.5218,5.0216,6.0552,4.2281,4.9647,-1.7225,-0.775,1.51340846,1.152091059,0.21155183470994,0.00254200000000004,0,2
"128",5.950162,0.811,-0.0161,0.1695,8.7796,-4.7079,10.3252,2.7217,-3.3404,-1.5877,0.11328954,0.487320774,0.215827091652357,0.146301999999999,0,2
"129",6.324947,-0.1963,-0.0701,0.0786,4.014,-4.8383,4.9834,0.5104,-3.038,2.7673,0.75037434,0.547813927,0.219909827349088,0.374785,0,2
"130",6.35386,-0.0064,0.0308,0.3863,4.014,-4.8383,4.9834,0.5104,-3.038,2.7673,0.64978271,0.477811071,0.256619655297629,0.0289130000000002,0,2
"131",6.391433,-0.1352,0.2824,0.2143,2.4387,-6.8838,4.8316,-0.7206,-2.9415,3.6362,0.65604671,0.489376437,0.370176277151523,0.0375730000000001,0,2
"132",6.43889,-0.1352,0.2824,0.2143,3.3272,-5.8406,7.0321,-0.7206,-2.9415,3.6362,0.65604671,0.502338955,0.378829488516848,0.0474569999999996,0,2
"133",6.440363,0.1369,0.3158,0.4746,3.3272,-5.8406,7.0321,-0.7206,-2.9415,3.6362,0.45628359,0.515301473,0.38680704947457,0.00147299999999984,0,2
"134",6.440954,0.0772,0.4447,0.5567,3.3272,-5.8406,7.0321,-0.7206,-2.9415,3.6362,0.28636718,0.486507527,0.402103167496202,0.000591000000000008,0,2
"135",6.441468,-0.0814,0.4505,0.7349,3.3272,-5.8406,7.0321,-0.7206,-2.9415,3.6362,0.05034578,0.567074521,0.436766164246298,0.000514000000000792,0,2
"136",6.441916,-0.0814,0.4505,0.7349,2.1102,-7.1656,5.3361,-0.7206,-2.9415,3.6362,0.05034578,0.671243655,0.423864128369262,0.00044799999999956,0,2
"137",6.448956,-0.0814,0.4505,0.7349,2.1102,-7.1656,5.3361,-2.5263,-1.9158,3.6664,0.05034578,0.981713423,0.845693648602724,0.00703999999999994,0,2
"138",6.459011,0.0765,0.4369,1.1825,2.1102,-7.1656,5.3361,-2.5263,-1.9158,3.6664,0.79504011,1.321964421,1.0810576648444,0.0100550000000004,0,2
"139",6.508926,0.0765,0.4369,1.1825,2.1102,-7.1656,5.3361,-3.0852,-1.9534,3.4217,0.79504011,1.587745986,1.25054749514999,0.0499149999999995,0,2
"140",6.510745,0.1613,0.6077,1.2258,2.1102,-7.1656,5.3361,-3.0852,-1.9534,3.4217,1.09790262,1.853527551,1.34241386228607,0.00181900000000024,0,2
"141",6.511347,0.1574,0.7008,1.0343,2.1102,-7.1656,5.3361,-3.0852,-1.9534,3.4217,0.78567189,2.068546209,1.3796206291164,0.000601999999999769,0,2
"142",6.512115,0.1574,0.7008,1.0343,1.9153,-4.9202,6.17,-3.0852,-1.9534,3.4217,0.78567189,2.327719626,1.35506525931276,0.00076799999999988,0,2
"143",6.524841,0.2197,0.537,0.7948,1.9153,-4.9202,6.17,-3.0852,-1.9534,3.4217,0.16834413,2.629939624,1.30917221031594,0.0127260000000007,0,2
"144",6.5538,-0.08,0.6256,1.2224,1.9153,-4.9202,6.17,-3.0852,-1.9534,3.4217,1.09203712,2.993892398,1.0235473538106,0.0289589999999995,0,2
"145",6.569379,-0.08,0.6256,1.2224,1.9153,-4.9202,6.17,-3.4848,-0.8875,3.5908,1.09203712,3.265475873,0.798385587217127,0.0155789999999998,0,2
"146",6.570516,0.0427,0.7556,1.8391,1.9153,-4.9202,6.17,-3.4848,-0.8875,3.5908,3.15504346,3.50144683,0.233527012863615,0.00113699999999994,0,2
"147",6.579743,0.495,0.8426,1.816,1.9153,-4.9202,6.17,-3.4848,-0.8875,3.5908,3.45285576,3.55958679,0.20876333637023,0.0092270000000001,0,2
"148",6.582389,0.495,0.8426,1.816,1.3725,-3.1632,9.6955,-3.4848,-0.8875,3.5908,3.45285576,3.628983804,0.27437565075386,0.00264600000000037,0,2
"149",6.629614,0.495,0.8426,1.816,1.3725,-3.1632,9.6955,-2.2796,-0.4069,4.8026,3.45285576,3.698380818,0.31028980584907,0.0472250000000001,0,2
"150",6.631383,0.661,1.0404,1.5902,1.3725,-3.1632,9.6955,-2.2796,-0.4069,4.8026,3.2480892,3.727295512,0.298100950782498,0.00176899999999947,0,2
"151",6.632238,0.7666,1.1171,1.5303,1.3725,-3.1632,9.6955,-2.2796,-0.4069,4.8026,3.37740606,3.755817004,0.258120731305518,0.000855000000000494,0,2
"152",6.649324,1.0259,1.0859,1.5415,1.3725,-3.1632,9.6955,-2.2796,-0.4069,4.8026,3.80787187,3.811275689,0.225271011417092,0.0170859999999999,0,2
"153",6.650956,1.0259,1.0859,1.5415,-1.1547,-1.1649,12.0679,-2.2796,-0.4069,4.8026,3.80787187,3.823687793,0.228459506615998,0.00163199999999986,0,2
"154",6.709678,1.0259,1.0859,1.5415,-1.1547,-1.1649,12.0679,-1.7707,1.0503,4.5388,3.80787187,3.836099897,0.230863828830378,0.0587220000000004,0,2
"155",6.71144,1.0012,1.0475,1.467,-1.1547,-1.1649,12.0679,-1.7707,1.0503,4.5388,3.45174669,3.840379255,0.230678990985058,0.00176199999999938,0,2
"156",6.712748,1.0978,0.9915,1.6609,-1.1547,-1.1649,12.0679,-1.7707,1.0503,4.5388,4.1468259,3.831113587,0.273040199710285,0.00130800000000075,0,2
"157",6.720831,1.0978,0.9915,1.6609,3.6928,3.75,11.2375,-1.7707,1.0503,4.5388,4.1468259,3.713913547,0.36011650669051,0.00808300000000006,0,2
"158",6.72242,1.2278,1.0181,1.4135,3.6928,3.75,11.2375,-1.7707,1.0503,4.5388,3.7420027,3.569645578,0.4461239969905,0.00158899999999917,0,2
"159",6.75415,1.3546,1.0086,1.217,3.6928,3.75,11.2375,-1.7707,1.0503,4.5388,3.53330412,3.468534669,0.512380426522315,0.0317300000000005,0,2
"160",6.76982,1.5279,0.9891,1.1913,3.6928,3.75,11.2375,-1.7707,1.0503,4.5388,3.93199291,3.388293618,0.561578756803102,0.0156700000000001,0,2
"161",6.771275,1.5279,0.9891,1.1913,3.6928,3.75,11.2375,-0.2487,1.6258,4.4173,3.93199291,3.268183688,0.560816686071275,0.00145499999999998,0,2
