"","time","gFx","gFy","gFz","ax","ay","az","wx","wy","wz","gN","gNm","gNsd","dt","switch","pid"
"1",3.466074,-0.0543,0.0536,1.0104,0.0178,0.0181,0.22,0.0746,0.0145,-0.0337,0.22672961,0.478124433,0.314130451444684,NA,1,0
"2",3.508004,-0.0543,0.0536,1.0104,0.0802,-0.1036,0.1928,0.0746,0.0145,-0.0337,0.22672961,0.556685858,0.341332931135224,0.0419300000000002,0,1
"3",3.510333,-0.0582,0.0607,1.0177,0.0802,-0.1036,0.1928,0.0746,0.0145,-0.0337,0.24278502,0.63263314,0.344239418056159,0.00232900000000003,0,1
"4",3.511553,-0.0731,0.0722,1.0436,0.0802,-0.1036,0.1928,0.0746,0.0145,-0.0337,0.29965741,0.706974881,0.33070123040245,0.00122,0,1
"5",3.524162,-0.0941,0.0868,1.0544,0.0802,-0.1036,0.1928,0.0746,0.0145,-0.0337,0.32814841,0.737204914,0.301892597325129,0.0126089999999999,0,1
"6",3.546583,-0.0941,0.0868,1.0544,0.0802,-0.1036,0.1928,0.0751,0.0579,-0.069,0.32814841,0.733476743,0.307680181736269,0.022421,0,1
"7",3.54797,-0.1118,0.0985,1.0842,0.0802,-0.1036,0.1928,0.0751,0.0579,-0.069,0.39769113,0.728445272,0.315360502035523,0.00138699999999981,0,1
"8",3.577639,-0.1274,0.114,1.2155,0.0802,-0.1036,0.1928,0.0751,0.0579,-0.069,0.70666701,0.712023344,0.337963476830253,0.0296690000000002,0,1
"9",3.580062,-0.1289,0.1313,1.3336,0.0802,-0.1036,0.1928,0.0751,0.0579,-0.069,1.01234386,0.66195791,0.374006304182261,0.00242299999999984,0,1
"10",3.58098,-0.1289,0.1313,1.3336,0.051,-0.056,0.2059,0.0751,0.0579,-0.069,1.01234386,0.57938465,0.379169726163658,0.000917999999999974,0,1
"11",3.581771,-0.1289,0.1313,1.3336,0.1443,-0.0494,0.1906,0.0751,0.0579,-0.069,1.01234386,0.494307565,0.366463415822387,0.000790999999999986,0,1
"12",3.710717,0.0198,0.0492,0.8982,-0.5001,-0.1457,1.7375,0.5924,-0.196,0.0418,0.00957591999999996,0.541785526,0.424737706290193,0.128946,0,1
"13",3.711828,0.0149,0.0512,0.9007,-0.5001,-0.1457,1.7375,0.5924,-0.196,0.0418,0.0141039399999998,0.638810908,0.399738177294371,0.00111100000000031,0,1
"14",3.748048,0.0149,0.0512,0.9007,-0.5001,-0.1457,1.7375,0.3788,-0.1478,-0.0977,0.0141039399999998,0.735383488,0.344945713814662,0.0362199999999997,0,1
"15",3.78044,-0.0086,0.0565,1.0312,-0.5001,-0.1457,1.7375,0.3788,-0.1478,-0.0977,0.26663965,0.831956068,0.23970701120492,0.0323920000000002,0,1
"16",3.810679,-0.0455,0.0568,1.2098,-0.5001,-0.1457,1.7375,0.1045,0.1885,-0.2999,0.66891253,0.809405817,0.284646057522005,0.0302389999999999,0,1
"17",3.813876,-0.0726,0.0626,1.2984,-0.5001,-0.1457,1.7375,0.1045,0.1885,-0.2999,0.89503208,0.754703719,0.357805768375626,0.00319700000000012,0,1
"18",3.817383,-0.0726,0.0626,1.2984,0.6685,-0.6774,-0.5797,0.1045,0.1885,-0.2999,0.89503208,0.687553639,0.390097635863703,0.00350699999999993,0,1
"19",3.818567,-0.0726,0.0626,1.2984,0.8259,-0.6988,-0.551,0.1045,0.1885,-0.2999,0.89503208,0.620403559,0.407807634838088,0.00118399999999985,0,1
"20",3.848746,-0.0653,0.0599,1.3721,0.8259,-0.6988,-0.551,0.1045,0.1885,-0.2999,1.09051051,0.556078938,0.410398886006615,0.030179,0,1
"21",3.851456,-0.0242,0.0457,1.3331,0.8259,-0.6988,-0.551,0.1045,0.1885,-0.2999,0.97982974,0.472206474,0.373046984623085,0.00271000000000043,0,1
"22",3.980361,0.108,0.0658,0.7161,0.4824,-1.4198,1.7601,0.492,-0.6337,-0.8261,0.27120715,0.457714279,0.245180103302629,0.128905,0,1
"23",4.009444,0.108,0.0658,0.7161,0.4824,-1.4198,1.7601,-0.3003,-0.3744,-1.2017,0.27120715,0.478936941,0.236265414952761,0.0290830000000004,0,1
"24",4.011768,0.1224,0.0482,0.7249,0.4824,-1.4198,1.7601,-0.3003,-0.3744,-1.2017,0.25721499,0.457151351,0.265752079896484,0.00232399999999977,0,1
"25",6.09731,0.6619,0.4916,0.4225,-1.2789,-0.4733,0.9782,-0.1607,-0.1535,0.0605,0.0582884199999999,0.503668343,0.236791310921503,2.085542,1,0
"26",6.940917,0.9601,0.3669,0.3084,0.2512,-1.1214,-0.1952,-0.558,0.1438,0.1506,0.35151818,0.63573526,0.205040478953843,0.843607,1,0
"27",7.011682,1.0232,0.5314,0.3181,0.2512,-1.1214,-0.1952,-0.0855,0.1708,0.3286,0.63051181,0.650208849,0.280204131512084,0.0707650000000006,0,3
"28",7.013603,1.0232,0.5314,0.3181,1.0072,-0.5354,-0.3037,-0.0855,0.1708,0.3286,0.63051181,0.594257789,0.335065085290624,0.0019209999999994,0,3
"29",7.014639,1.0232,0.5314,0.3181,0.9362,-0.3502,-0.3872,-0.0855,0.1708,0.3286,0.63051181,0.532944407,0.38068653520247,0.00103600000000004,0,3
"30",7.059608,1.1329,0.5478,0.4575,0.9362,-0.3502,-0.3872,-0.0855,0.1708,0.3286,0.9928535,0.47427948,0.408189237250056,0.044969,0,3
"31",9.437387,0.9306,0.429,0.5113,0.02,-0.1883,1.2439,1.3763,1.1952,0.1205,0.51148505,0.533520284,0.261414398015446,2.377779,1,0
"32",9.438713,0.9873,0.4907,0.5103,0.02,-0.1883,1.2439,1.3763,1.1952,0.1205,0.67595387,0.483169902,0.310088074132768,0.0013260000000006,0,4
"33",10.814741,0.6871,0.5671,0.1676,0.686,-0.5023,-0.7911,0.2863,-0.5995,-0.698,0.0217985800000001,0.496653763,0.29297852142581,1.376028,1,0
"34",10.848388,0.6863,0.5965,0.0121,0.686,-0.5023,-0.7911,0.2863,-0.5995,-0.698,0.02696635,0.546727359,0.240978663367189,0.0336470000000002,0,5
"35",10.862975,0.8139,0.8961,-0.1006,0.686,-0.5023,-0.7911,0.2863,-0.5995,-0.698,0.67554878,0.561056646,0.207694841293957,0.0145870000000006,0,5
"36",10.865187,0.8139,0.8961,-0.1006,0.9776,-1.3481,1.9201,0.2863,-0.5995,-0.698,0.67554878,0.516190556,0.227709605273497,0.0022120000000001,0,5
"37",10.865948,0.8139,0.8961,-0.1006,1.5983,-1.9164,1.7656,0.2863,-0.5995,-0.698,0.67554878,0.471324466,0.236839447134259,0.000760999999998901,0,5
"38",11.3543,0.3517,1.0245,0.0021,-0.1418,-0.4718,1.02,0.4253,1.267,0.0913,0.37329755,0.589617177,0.266268948299366,0.488352000000001,0,5
"39",11.355488,0.3517,1.0245,0.0021,0.116,-0.8809,-0.1554,0.4253,1.267,0.0913,0.37329755,0.675828404,0.322149477998975,0.00118799999999908,0,5
"40",11.381864,0.3586,1.1071,0.0207,0.116,-0.8809,-0.1554,0.4253,1.267,0.0913,0.55469286,0.806491339,0.432047248161389,0.0263760000000008,0,5
"41",11.414841,0.2787,1.1327,0.1133,0.116,-0.8809,-0.1554,0.4253,1.267,0.0913,0.57351987,0.919014743,0.500317173013464,0.0329769999999989,0,5
"42",11.417455,0.2138,1.0917,0.1823,0.116,-0.8809,-0.1554,0.4253,1.267,0.0913,0.47075262,0.957647193,0.485367117843265,0.00261400000000123,0,5
"43",11.418107,0.2138,1.0917,0.1823,0.116,-0.8809,-0.1554,0.5166,1.2608,-0.0344,0.47075262,0.914931776,0.547763519800642,0.000651999999998765,0,5
"44",11.424866,0.3361,1.0484,0.2763,0.116,-0.8809,-0.1554,0.5166,1.2608,-0.0344,0.48844746,0.872216359,0.600378069450872,0.00675900000000063,0,5
"45",11.426967,0.3361,1.0484,0.2763,0.0361,0.0531,-0.3914,0.5166,1.2608,-0.0344,0.48844746,0.827731458,0.646668766629242,0.00210099999999969,0,5
"46",11.447469,0.4424,1.2064,0.1282,0.0361,0.0531,-0.3914,0.5166,1.2608,-0.0344,0.86755396,0.797526399,0.670878148414317,0.0205020000000005,0,5
"47",11.476336,0.505,1.3339,-0.0331,0.0361,0.0531,-0.3914,0.5166,1.2608,-0.0344,1.23540982,0.752887509,0.680483088480231,0.028867,0,5
"48",11.478609,0.505,1.3339,-0.0331,0.0361,0.0531,-0.3914,0.6579,1.6034,0.1574,1.23540982,0.695080716,0.659157714637586,0.00227300000000064,0,5
"49",11.495339,0.7147,1.3916,-0.1805,0.0361,0.0531,-0.3914,0.6579,1.6034,0.1574,1.6799269,0.618100099,0.633495072694135,0.016729999999999,0,5
"50",11.498662,0.7147,1.3916,-0.1805,-0.7558,1.5157,0.7489,0.6579,1.6034,0.1574,1.6799269,0.496667774,0.512094281709528,0.00332299999999996,0,5
"51",13.014485,0.3265,0.9873,0.1033,0.0806,-0.3937,1.0691,0.4193,0.3826,-0.1254,0.29203443,0.455800885,0.223951285184368,1.515823,1,0
"52",13.040874,0.2564,1.0382,0.1561,0.0806,-0.3937,1.0691,0.4193,0.3826,-0.1254,0.36796741,0.514320911,0.251203474189678,0.026389,0,6
"53",13.060748,0.2434,1.0419,0.1925,0.0806,-0.3937,1.0691,0.4193,0.3826,-0.1254,0.38185542,0.677758078,0.526370203210838,0.0198739999999997,0,6
"54",13.062956,0.2434,1.0419,0.1925,1.3915,-0.1343,0.6482,0.4193,0.3826,-0.1254,0.38185542,0.777058889,0.557113736143513,0.00220799999999954,0,6
"55",13.081014,0.2632,1.0198,0.2341,1.3915,-0.1343,0.6482,0.4193,0.3826,-0.1254,0.36406909,0.8763597,0.567250633537375,0.0180579999999999,0,6
"56",13.083247,0.2632,1.0198,0.2341,1.3915,-0.1343,0.6482,0.2925,0.4807,0.0297,0.36406909,0.878916717,0.564736837975316,0.00223300000000037,0,6
"57",13.107226,0.2874,0.9898,0.2378,1.3915,-0.1343,0.6482,0.2925,0.4807,0.0297,0.31885164,0.881473734,0.562198880689693,0.0239790000000006,0,6
"58",13.114671,0.3354,0.9891,0.205,1.3915,-0.1343,0.6482,0.2925,0.4807,0.0297,0.33283697,0.863452012,0.584677217138491,0.00744499999999881,0,6
"59",13.130728,0.4138,1.2205,0.128,1.3915,-0.1343,0.6482,0.2925,0.4807,0.0297,0.87723469,0.84717429,0.603067888018975,0.016057,0,6
"60",13.132303,0.4138,1.2205,0.128,0.3342,0.4134,1.4951,0.2925,0.4807,0.0297,0.87723469,0.776456796,0.639512725187602,0.00157500000000077,0,6
"61",13.140713,0.4138,1.2205,0.128,0.3342,0.4134,1.4951,0.1738,0.6425,0.2712,0.87723469,0.722741126,0.652533973356797,0.00840999999999958,0,6
"62",13.17369,0.418,1.6192,0.0762,0.3342,0.4134,1.4951,0.1738,0.6425,0.2712,2.00233908,0.673285276,0.658240277461245,0.0329770000000007,0,6
"63",13.175234,0.164,1.4647,-0.0512,0.3342,0.4134,1.4951,0.1738,0.6425,0.2712,1.37486353,0.511318987,0.46610218301056,0.0015439999999991,0,6
"64",13.273319,0.0911,0.6686,0.0678,-1.2833,3.2369,-1.1804,0.0644,-0.1429,-0.1553,0.34007799,0.526362155,0.352195112163396,0.0980850000000011,0,6
"65",13.27452,0.2246,0.6048,0.0331,-1.2833,3.2369,-1.1804,0.0644,-0.1429,-0.1553,0.38267619,0.566520598,0.351488577627521,0.00120100000000001,0,6
"66",13.275382,0.2246,0.6048,0.0331,-1.4719,3.2491,-1.6044,0.0644,-0.1429,-0.1553,0.38267619,0.579304765,0.346346193677712,0.000861999999999696,0,6
"67",13.281434,0.2246,0.6048,0.0331,-1.4719,3.2491,-1.6044,-0.7636,-0.1363,0.3415,0.38267619,0.592088932,0.340593544893724,0.00605200000000039,0,6
"68",13.306587,0.4294,0.6426,-0.0639,-1.4719,3.2491,-1.6044,-0.7636,-0.1363,0.3415,0.19859767,0.57166813,0.36010708470795,0.0251529999999995,0,6
"69",13.314002,0.5995,0.8126,-0.1856,-1.4719,3.2491,-1.6044,-0.7636,-0.1363,0.3415,0.25416637,0.56965518,0.362472701325232,0.00741499999999995,0,6
"70",13.341602,0.5995,0.8126,-0.1856,-1.4719,3.2491,-1.6044,0.1919,-0.0169,0.2166,0.25416637,0.550350829,0.385547732226958,0.0275999999999996,0,6
"71",13.343485,0.636,1.1208,-0.3133,-1.4719,3.2491,-1.6044,0.1919,-0.0169,0.2166,0.95884553,0.531046478,0.406299790337078,0.00188299999999941,0,6
"72",13.712507,0.4921,0.98,-0.1133,0.9486,-0.2346,-1.2229,-0.4032,-1.424,0.0057,0.4153993,0.580875012,0.296385606718125,0.369022000000001,0,6
"73",13.718209,0.4945,0.9873,-0.0996,0.9486,-0.2346,-1.2229,-0.4032,-1.424,0.0057,0.4292117,0.593185475,0.291261141544117,0.00570199999999943,0,6
"74",13.725986,0.4945,0.9873,-0.0996,0.6664,-0.671,-0.3686,-0.4032,-1.424,0.0057,0.4292117,0.604114698,0.286435113164926,0.00777700000000081,0,6
"75",13.743074,0.4945,0.9873,-0.0996,0.6664,-0.671,-0.3686,-0.5929,-1.3711,-0.2162,0.4292117,0.569260086,0.328238589906306,0.0170879999999993,0,6
"76",13.784519,0.5121,0.9864,-0.0874,0.6664,-0.671,-0.3686,-0.5929,-1.3711,-0.2162,0.44287013,0.534405474,0.361574911283739,0.0414449999999995,0,6
"77",13.804382,0.5121,0.9864,-0.0874,0.6664,-0.671,-0.3686,-0.4702,-1.2837,-0.2092,0.44287013,0.498185019,0.38887440229326,0.0198630000000009,0,6
"78",13.805919,0.5121,0.9864,-0.0874,1.7565,-0.371,-1.5347,-0.4702,-1.2837,-0.2092,0.44287013,0.475496912,0.39894820426395,0.00153699999999901,0,6
"79",13.806746,0.439,1.0599,-0.1187,1.7565,-0.371,-1.5347,-0.4702,-1.2837,-0.2092,0.5301987,0.452613877,0.407498605209712,0.000827000000001021,0,6
"80",15.726938,0.0505,0.9771,0.0529,-0.9334,-0.1665,1.0545,0.186,-0.9527,0.075,0.16007307,0.473761725,0.531990703616941,1.920192,1,0
"81",15.735192,0.0505,0.9771,0.0529,-0.9334,-0.1665,1.0545,0.1589,-1.0658,0.202,0.16007307,0.637772957,0.661574662217045,0.0082539999999991,0,7
"82",15.783494,0.1036,0.9673,0.0495,-0.9334,-0.1665,1.0545,0.1589,-1.0658,0.202,0.1488525,0.801784189,0.729774542301324,0.0483019999999996,0,7
"83",15.810145,0.1183,0.9861,0.0894,-0.9334,-0.1665,1.0545,0.1589,-1.0658,0.202,0.19438046,0.857755751,0.694756490578789,0.0266510000000011,0,7
"84",15.811668,0.1183,0.9861,0.0894,-0.9334,-0.1665,1.0545,0.0855,-0.9952,0.3908,0.19438046,0.84145908,0.713699107301196,0.00152299999999883,0,7
"85",15.814329,0.1381,1.0611,0.1069,-0.9334,-0.1665,1.0545,0.0855,-0.9952,0.3908,0.35643243,0.836836945,0.718489017041553,0.00266100000000158,0,7
"86",15.822075,0.1381,1.0611,0.1069,-1.1685,-0.0606,1.0677,0.0855,-0.9952,0.3908,0.35643243,0.816009613,0.736748795820722,0.00774599999999914,0,7
"87",15.824237,0.1381,1.0611,0.1069,-1.3424,-0.0205,1.1972,0.0855,-0.9952,0.3908,0.35643243,0.795182281,0.753927820221119,0.00216200000000022,0,7
"88",15.850775,0.26,1.319,0.0549,-1.3424,-0.0205,1.1972,0.0855,-0.9952,0.3908,1.01037501,0.772760548,0.771554069046049,0.0265380000000004,0,7
"89",15.853022,0.3693,1.5683,-0.0651,-1.3424,-0.0205,1.1972,0.0855,-0.9952,0.3908,1.80018539,0.676134721,0.798523414747807,0.00224699999999878,0,7
"90",15.870476,0.3693,1.5683,-0.0651,-1.3424,-0.0205,1.1972,-0.102,-0.8466,0.2517,1.80018539,0.510850607,0.705667364779838,0.0174540000000007,0,7
"91",16.593663,0.4859,0.8991,0.0767,1.1953,-0.2596,1.0275,-0.4762,-1.1767,0.0268,0.25036251,0.498024681,0.308869035049275,0.723186999999999,1,0
"92",16.614097,0.4859,0.8991,0.0767,1.1953,-0.2596,1.0275,-0.479,-0.9366,0.0695,0.25036251,0.491834505,0.314944584358911,0.0204340000000016,0,8
"93",16.616068,0.4466,0.938,0.1025,1.1953,-0.2596,1.0275,-0.479,-0.9366,0.0695,0.28980181,0.485644329,0.320772426949123,0.0019709999999975,0,8
"94",16.650637,0.3913,0.9585,0.1502,1.1953,-0.2596,1.0275,-0.479,-0.9366,0.0695,0.29439798,0.475510223,0.329138831793965,0.0345690000000012,0,8
"95",16.665827,0.3708,1.0171,0.0649,1.1953,-0.2596,1.0275,-0.479,-0.9366,0.0695,0.37619706,0.462642356,0.339362847530134,0.0151900000000005,0,8
"96",16.673,0.3708,1.0171,0.0649,1.6966,-0.7385,1.2617,-0.4417,-0.8012,-0.1985,0.37619706,0.461168339,0.375366591056313,0.0071729999999981,0,8
"97",16.714415,0.3393,1.1978,-0.1423,1.6966,-0.7385,1.2617,-0.4417,-0.8012,-0.1985,0.77009862,0.494266303,0.381582369489748,0.0414150000000006,0,8
"98",16.716616,0.1899,1.2941,-0.4626,1.6966,-0.7385,1.2617,-0.4417,-0.8012,-0.1985,1.12475558,0.487974111,0.377020099021577,0.00220099999999945,0,8
"99",16.717495,0.0853,1.1833,-0.5142,1.6966,-0.7385,1.2617,-0.4417,-0.8012,-0.1985,0.87187662,0.493028209,0.386718885291195,0.000879000000001184,0,8
"100",16.733697,0.0867,0.9431,-0.3025,1.6966,-0.7385,1.2617,-0.4417,-0.8012,-0.1985,0.18846075,0.483746203,0.377622387647368,0.0162019999999998,0,8
"101",16.735771,0.0867,0.9431,-0.3025,1.1287,0.2779,1.3311,-0.4417,-0.8012,-0.1985,0.18846075,0.493239259,0.370500474155631,0.00207400000000035,0,8
"102",16.736645,0.0867,0.9431,-0.3025,1.1287,0.2779,1.3311,0.0862,-0.784,0.2228,0.18846075,0.502732315,0.362963183497993,0.000873999999999597,0,8
"103",16.784342,0.1938,0.7639,-0.1148,1.1287,0.2779,1.3311,0.0862,-0.784,0.2228,0.16571931,0.512225371,0.354984057851687,0.0476969999999994,0,8
"104",16.787481,0.2613,0.873,-0.0084,1.1287,0.2779,1.3311,0.0862,-0.784,0.2228,0.0304772499999999,0.501342827,0.368208751150411,0.00313900000000089,0,8
"105",16.804286,0.3542,1.1709,-0.1035,1.1287,0.2779,1.3311,0.0862,-0.784,0.2228,0.7071767,0.498433823,0.372432807383097,0.0168050000000015,0,8
"106",21.431789,0.2933,0.9193,-0.3499,-0.6264,-1.7681,-0.082,-0.1611,2.0325,0.7927,0.25356739,0.463489373,0.206964780347476,4.627503,1,0
"107",21.459158,0.2914,1.0939,-0.4115,-0.6264,-1.7681,-0.082,-0.1611,2.0325,0.7927,0.65086342,0.452636083,0.221529560921878,0.0273690000000002,0,9
"108",31.346168,0.0968,1.0179,-0.0272,-0.9078,-0.1538,1.3243,0.1545,-0.5752,0.1784,0.24623049,0.470153729,0.243677724767021,9.88701,1,0
"109",31.355178,0.1038,1.0269,-0.0067,-0.9078,-0.1538,1.3243,0.1545,-0.5752,0.1784,0.26534294,0.517668501,0.241478107872705,0.00900999999999996,0,10
"110",31.356948,0.1038,1.0269,-0.0067,-1.2702,0.057,1.4568,0.1545,-0.5752,0.1784,0.26534294,0.563272028,0.231381774297742,0.00177000000000049,0,10
"111",31.364789,0.1161,1.0438,0.0322,-1.2702,0.057,1.4568,0.1545,-0.5752,0.1784,0.30403449,0.568777088,0.224044363388434,0.0078409999999991,0,10
"112",31.405913,0.1161,1.0438,0.0322,-1.2702,0.057,1.4568,-0.0305,-0.6365,0.2533,0.30403449,0.538604292,0.277580651862486,0.0411240000000035,0,10
"113",31.409469,0.1483,1.0799,0.0476,-1.2702,0.057,1.4568,-0.0305,-0.6365,0.2533,0.39044266,0.51726389,0.304514657594193,0.00355599999999967,0,10
"114",31.415691,0.2281,1.1609,-0.0615,-1.2702,0.057,1.4568,-0.0305,-0.6365,0.2533,0.60350067,0.479157634,0.343495761337272,0.00622199999999751,0,10
"115",32.211972,0.5121,0.947,-0.0497,1.3729,-0.2126,1.2138,-0.3039,-0.9928,0.0115,0.3615255,0.493480623,0.236752553508911,0.796281000000004,1,0
"116",32.215187,0.5277,0.9375,-0.0343,1.3729,-0.2126,1.2138,-0.3039,-0.9928,0.0115,0.35855003,0.540476337,0.253686854650754,0.0032149999999973,0,11
"117",32.242384,0.5463,0.9292,9e-04,1.3729,-0.2126,1.2138,-0.3039,-0.9928,0.0115,0.36185714,0.587769598,0.260007295592143,0.027197000000001,0,11
"118",32.270286,0.5463,0.9292,9e-04,1.3729,-0.2126,1.2138,-0.3237,-0.704,-0.0156,0.36185714,0.60409489,0.249144931333859,0.0279019999999974,0,11
"119",32.273588,0.5287,0.9221,0.062,1.3729,-0.2126,1.2138,-0.3237,-0.704,-0.0156,0.3336361,0.588267705,0.270366538363722,0.00330199999999792,0,11
"120",32.275169,0.5123,0.9321,0.0087,1.3729,-0.2126,1.2138,-0.3237,-0.704,-0.0156,0.33133739,0.557828691,0.315574486186363,0.00158100000000161,0,11
"121",32.276565,0.5123,0.9321,0.0087,1.6679,-0.1057,1.0848,-0.3237,-0.704,-0.0156,0.33133739,0.527619548,0.35201969292465,0.00139599999999973,0,11
"122",32.289622,0.4856,1.1362,-0.1541,1.6679,-0.1057,1.0848,-0.3237,-0.704,-0.0156,0.75050461,0.497410405,0.382387877876174,0.0130570000000034,0,11
"123",32.420419,0.0444,0.8377,-0.3472,0.3115,2.3195,-0.6947,0.2196,-0.3329,0.5086,0.0242604899999999,0.490431124,0.311682149172414,0.130797000000001,0,11
"124",32.470141,0.0444,0.8377,-0.3472,0.3115,2.3195,-0.6947,-0.6389,-0.1634,0.2949,0.0242604899999999,0.54250672,0.265174508544766,0.0497219999999956,0,11
"125",32.474027,0.0946,0.9641,-0.2301,0.3115,2.3195,-0.6947,-0.6389,-0.1634,0.2949,0.19138398,0.558712105,0.232981971517229,0.00388600000000139,0,11
"126",32.47776,0.2554,1.0738,-0.1793,0.3115,2.3195,-0.6947,-0.6389,-0.1634,0.2949,0.45042409,0.542166142,0.265564502107083,0.00373300000000398,0,11
"127",32.480261,0.4744,1.1388,-0.1966,0.3115,2.3195,-0.6947,-0.6389,-0.1634,0.2949,0.76057236,0.499716168,0.311767278553632,0.0025009999999952,0,11
"128",32.760266,0.4363,0.8414,0.0202,0.47,-1.9229,1.7125,0.1037,0.557,-0.2486,0.0987196900000001,0.525902937,0.365623609497857,0.280005000000003,0,11
"129",32.811779,0.4363,0.8414,0.0202,0.47,-1.9229,1.7125,0.2229,1.0848,-0.0818,0.0987196900000001,0.667839713,0.44766179097705,0.0515129999999999,0,11
"130",32.815369,0.3867,0.8878,0.0202,0.47,-1.9229,1.7125,0.2229,1.0848,-0.0818,0.13813377,0.809776489,0.471542721263393,0.00358999999999554,0,11
"131",32.817418,0.3009,0.9336,0.0588,0.47,-1.9229,1.7125,0.2229,1.0848,-0.0818,0.16560721,0.947771857,0.454770528384109,0.00204900000000663,0,11
"132",32.818864,0.2972,1.0881,0.0353,0.47,-1.9229,1.7125,0.2229,1.0848,-0.0818,0.47353554,1.109863541,0.43337598090226,0.00144599999999429,0,11
"133",32.830691,0.341,1.2405,0.0642,0.47,-1.9229,1.7125,0.2229,1.0848,-0.0818,0.85924289,1.241162392,0.417784487804584,0.0118270000000038,0,11
"134",32.832907,0.341,1.2405,0.0642,1.0591,-1.33,1.0777,0.2229,1.0848,-0.0818,0.85924289,1.210160433,0.458766569868808,0.00221599999999711,0,11
"135",32.871397,0.341,1.2405,0.0642,1.0591,-1.33,1.0777,0.2591,0.7928,-0.0523,0.85924289,1.1333686,0.573864252554,0.038490000000003,0,11
"136",32.87398,0.2444,1.2315,0.1251,1.0591,-1.33,1.0777,0.2591,0.7928,-0.0523,0.79197362,1.056371236,0.65993217078998,0.00258300000000133,0,11
"137",32.888421,0.2354,1.2799,0.1451,1.0591,-1.33,1.0777,0.2591,0.7928,-0.0523,0.91461118,0.986100799,0.725380745938843,0.0144409999999979,0,11
"138",32.902702,0.4554,1.4527,0.019,1.0591,-1.33,1.0777,0.2591,0.7928,-0.0523,1.51808745,0.903566606,0.77936385531367,0.0142809999999969,0,11
"139",32.904156,0.4554,1.4527,0.019,-0.0057,1.0492,0.9203,0.2591,0.7928,-0.0523,1.51808745,0.776514605,0.771574803691607,0.00145400000000251,0,11
"140",32.904903,0.4554,1.4527,0.019,0.0601,1.0069,0.8347,0.2591,0.7928,-0.0523,1.51808745,0.664876394,0.732110336125893,0.000746999999996945,0,11
"141",32.914731,0.546,1.5087,-0.1106,0.0601,1.0069,0.8347,0.2591,0.7928,-0.0523,1.78652405,0.555335096,0.669541269543287,0.00982800000000594,0,11
"142",33.015093,-0.0108,0.7346,0.1126,0.3534,3.786,1.0834,-0.3031,0.1704,-0.3049,0.24756744,0.535990708,0.418868578321378,0.100361999999997,0,11
"143",33.016736,0.0701,0.6153,0.1216,0.3534,3.786,1.0834,-0.3031,0.1704,-0.3049,0.40170534,0.630928645,0.452474780337574,0.00164300000000139,0,11
"144",33.04181,0.2926,0.5346,-0.0769,0.3534,3.786,1.0834,-0.3031,0.1704,-0.3049,0.42267447,0.649771096,0.445741788744121,0.0250739999999965,0,11
"145",33.044878,0.2926,0.5346,-0.0769,-1.1409,0.1615,-2.6676,-0.3031,0.1704,-0.3049,0.42267447,0.621150147,0.470447822595201,0.00306799999999896,0,11
"146",33.065722,0.5128,0.5669,-0.2602,-1.1409,0.1615,-2.6676,-0.3031,0.1704,-0.3049,0.14795651,0.583937538,0.501579326119911,0.0208440000000039,0,11
"147",33.071933,0.5128,0.5669,-0.2602,-1.1409,0.1615,-2.6676,0.7262,0.5177,0.319,0.14795651,0.574196725,0.511828105501918,0.00621100000000041,0,11
"148",33.088458,0.6771,0.8319,-0.3822,-1.1409,0.1615,-2.6676,0.7262,0.5177,0.319,0.49659886,0.564455912,0.521673601678517,0.0165250000000015,0,11
"149",33.1121,0.6771,0.8319,-0.3822,-1.474,-3.3306,0.7235,0.7262,0.5177,0.319,0.49659886,0.533823236,0.534926314495914,0.0236419999999953,0,11
"150",33.115037,0.6644,1.2269,-0.4822,-1.474,-3.3306,0.7235,0.7262,0.5177,0.319,1.37922781,0.499168786,0.5486548241362,0.00293700000000285,0,11
"151",33.487799,0.3884,1.0035,-0.1279,1.7653,-1.0514,0.6192,0.1884,0.0104,-0.5527,0.37422522,0.591672473,0.223419780053584,0.372762000000002,0,11
"152",33.514742,0.3896,1.0799,-0.1781,1.7653,-1.0514,0.6192,0.1884,0.0104,-0.5527,0.54969178,0.679399236,0.290663485394541,0.0269429999999957,0,11
"153",33.517247,0.4201,1.0795,-0.1235,1.7653,-1.0514,0.6192,0.1884,0.0104,-0.5527,0.55705651,0.753577607,0.343698247013579,0.00250499999999931,0,11
"154",33.533432,0.4201,1.0795,-0.1235,1.7653,-1.0514,0.6192,-0.0087,-0.0268,-0.564,0.55705651,0.830876965,0.379634976672746,0.0161850000000001,0,11
"155",33.53517,0.4441,1.0443,-0.0316,1.7653,-1.0514,0.6192,-0.0087,-0.0268,-0.564,0.48878586,0.911326223,0.399863708887576,0.00173800000000313,0,11
"156",33.536171,0.4441,1.0443,-0.0316,1.6666,-0.6084,0.2941,-0.0087,-0.0268,-0.564,0.48878586,0.997898862,0.391853735339771,0.00100100000000225,0,11
"157",33.554225,0.4671,1.0345,0.0092,1.6666,-0.6084,0.2941,-0.0087,-0.0268,-0.564,0.4884573,1.084854112,0.361640179826578,0.0180539999999993,0,11
"158",33.574969,0.5094,1.0225,-0.0341,1.6666,-0.6084,0.2941,-0.0087,-0.0268,-0.564,0.50615742,1.169323999,0.300308307046523,0.0207440000000005,0,11
